"Luvable Friends Flannel Fitted Crib Sheet, Yellow Circle","I ordered the sheet for my two-year-old. He likes the car design and softness. Some flannels feel a bit rough to the touch. Although after one wash, the sheet already has a hole.",3
Summer Infant Contoured Changing Pad Amazon Frustration Free Packaging,"We purchased this before my daughter was born to be used on her changing table. It wipes clean easily, the raised sides help keep baby from trying to roll while you change her and its light weight so its easy to move. The only bummer is my daughter is getting tall enough that her feet hang off the end now (very tall little one) so we may have to retire it soon.",5
Besto Baby Waterproof Wet and Dry Cloth Diaper Laundry Bags L27,"I love this bag, I use it for the gym to put in my sweetly cloth and it works perfectly .",5
Mamas &amp; Papas Baby Snug Activity Tray,"I could easily give this product 5 stars if it just stayed on. I tried slightly wetting the suction cups and that helped a little bit, but baby still was able to rip it off. Nonetheless, she still got tons of entertainment out of it.The chair itself definitely gets 5 stars from me. We used it as an infant seat, a high chair, and a bath seat for when she outgrew her infant tub.  It's attractive and compact.",3
Pooters Organic One Size Fitted BAMBOO,"Best night time diaper ever. Use it with thirsties snap wrap with no leaks not even once. Lasts all night, super soft. Love it!!!",5
"Summer Infant SwaddleMe Organic Adjustable Infant Wrap, Ivory, Large","We have owned five of the ""regular"" cotton swaddles, and they work great! We had to replace them after about two months of use because they shrank and the velcro started to wear down. I bought one of these because I read that it has a bit more stretch to it, and it most definitely does. My son is about 17 pounds now and this will fit him for another couple of months (he just LOVES to be swaddled). This will fit him longer than the non-organic swaddles. So far, after about ten washes, it's held up well. If your baby is on the larger side, this is a great option!",5
"The First Years 2 Pack GumDrop Newborn Pacifier, Blue/Green","We didn't use a pacifier initially as it is not recommended right away when breastfeeding.  When we did, we initially used the First Years Soothies pacifiers as they were recommended for their nipple shape.  However, this pacifier had an odd circular shape that came too close to her nose and was also rather heavy and would just pop out.  Saw an ad for the gumdrop pacifier made by the same company with the same nipple shape but a nice nose cut out.  Daughter is still not very keen on pacifiers but this one she will use and it does not cover her nose or pop out.  She won't use any other type of pacifier!",4
"PBnJ baby Paci Holder, Big Pink/Purple Dots",Must have item so your pacifier doesn't dissapear!  It is great and easy to wash and clips on easily.  Cute looking too,5
"Kids Preferred Pooh Blanky, Winnie The Pooh",soft and plush and my son can not sleep without out his pooh so i love it.  I like that i can throw it in the washer and it does not fall apart good quality.,5
"Obersee Kid's All-in-One Pre-School Backpacks with Integrated Cooler, Rhinestone Angel Wings","Our daughter carries her single homework folder and her home-made lunch in it. Perfect size, sturdy manufacturing, pretty colors, and no need to carry a separate lunch box.",5
Baby Einstein Musical Motion Activity Jumper,My 5 month old granddaughter loves this! And it's a safe & active place for her when I need to do other things.,5
Diaper Dekor Plus Refills 2 Pack,"I have a Diaper Dekor Plus bin. I'm using it for 14 months. I need but refills regularly. These product fitted perfectly to my Diaper Dekor Plus bin. I used to use regular 2 pack one (box used have blue color, this one is somewhat white).i'm not sure about the &#34;Biodegradable&#34; thing... what i noticed is, it smells a lot then previous (with diapers). Was it suppose to protect from that smell or not, i'm not sure.",3
Lite-on-Shoulder Baby Sling,I purchased this sling for my then 4 month old son to use when traveling & doing quick errands. Traveling thru the airport & on the plane this sling was a lifesaver! I was traveling alone & so hauling an infant & carry on bags was a lot easier with him in the sling. And on the plane I kept him snuggled up in the sling & so he was quite cozy & comfortable & he was able to sleep thru the whole flight! I also like how I can throw the sling in my diaper bag or purse in case I need it & not have to drag the stroller out. I originally had the baby Bjorn which is nice too but it was rather bulky & my chubby little guy grew out of it rather quickly. Definitely happy with my sling!,5
Lamaze Spin &amp; Explore Garden Gym,"If they made one of these things for adults, I'd get one!!  My daughter LOVES this thing.  It's got that crinkle-sounding paper that babies seem to love, and spins really easily. The colors are really bright and everything is easily accessable for little arms and hands.  I have already told my pregnant friends that they need to get one of these!",5
New Boba Wrap in Red with Matching Carrying Pouch : Infant Baby Carrier : Preemie - 18months (Previously Sleepy Wrap),Awesome wrap for baby and mother!! Easy to use and the wrap is soft to the baby and mothers skin.,5
"Disney Little Racer 2-In-1 Walker, Cars",Doesnt move left or right too well..little pricey. I was expecting little bit more. Kinda dissapointed..  It needs more improvement as far as the design.,3
"Summer Infant 3D lite Convenience Stroller, Black","Disclosure: I was given a few product to review however my opinion is my ownI love this stroller I knew I would love it as soon as I opened the box! Very way to unfold, maneuver and pushes very easily! I love the way the seat reclines all the way back! I would've liked to see the seat have a little more padding but my two year old doesn't seem to mind! The storage compartment at the bottom is very roomy which is wonderful since I have two diaper bags to carry! The canopy is larger than expected and has high handles I'm not very tall only 5 ft 5 but its a plus not having to bend over to push it! My daughter sits very comfortably in it and never fights to get out which is unusual! I love this stroller and highly recommend it!",5
Baby In Sight Mirror,This is my absolute favorite item!  It is so great to be able to glance in the rear view mirror and see what my little guy is doing!  Is he awake?  Sleeping?  Fussing?  I can tell in just a second.  It's also great because he can entertain himself just by watching himself in the mirror!,5
BRICA Bath Kneeler,I love the quality. I have not used it yet but I'm  sure I will love it when I give a bath my little boy.,5
Cosmos &reg; Small Size Dark Brown Table Edge Soft Guard with 4 Corners with Cosmos Fastening Strap,This was a good product but my son discovered it at 1 year and ripped it off the entertainment center so..... just judge it based on your childs personality.  Mine destroys everything.  It was great until that point though,3
Constructive Eating 3 Piece Construction Worksite Utensil Set,"Cute but the knife is weird. There is no need for the knife, at least for a 2 year old.",4
"Bright Starts Bounce Baby Activity Zone, Neutral","Ordered this because my neighbors grandson has one and loves it, so I decided to order one for my granddaughter.  It arrived very quickly, however it was not what I ordered, it did have the giraffe, the spin tiger and the sunflower and the mirror, but NO push button musical tray as specified...To say the least this would have been my granddaughters favorite.I didn't send it back because my son and his wife and my granddaughter live in a different city that is very far away, so when I saw how my granddaughter was already enjoying this bounce baby,I decided to have them keep it.  However, make sure that you get what you have ordered, as there are several different types of this bounce baby.",4
Evenflo X Sport Convenience Stroller - Grey,"me encanta esta carreola!!!!! its small and can fit anywhare, its perfect for tips on the air planes, and smalls car...and it  have everything you need too, like the a space for your diaper bag, for your phone (little bag with ziper :) ...holders for the bottles...its perfect..good wheels too and my son love it.... i highly recommend it....",5
"Kalencom On the Go Potty, Blue","I carried this to India since my son started potty training just before we left. Wound up using it with relatives who didn't have conventional Western toilets and restaurants that had toilets that weren't kept clean. This is definitely going in the trunk of my car for any future emergencies. The travel bag it comes with isn't anything to write home about, but it afforded a clean way to carry and store the potty and some refills, along with a few diapers and a travel pack of wipes.",4
Munchkin Click Lock 7-Ounce Weighted Straw Flexi Cup (Green),"These cups are good for babies that begin to use cups early.  My little guy was an early walker at 8 months, so this cup was perfect he could drink from it at any angle.  We only use it for water, so I will warn it does leak a little, but no problem for us.",5
"Sunshine Kids Warm N Go Insulated Travel Bottle Warmer, Royal Blue",It will warm a frig cold bottle  but it takes 30 min. to be warm  so plan a head and you will love it,3
Yookidoo Stack 'N' Spray Tub Fountain,"My son got this for his 1st birthday, and he loved it.  But after a few uses, it stopped working.  I thought it was the batteries, so I changed them out, making sure the cover was screwed on as tightly as possible.  Still didn't work.  I cleaned the contacts in the battery compartment, and it worked again, but only if you held the buttom down constantly.  It had no more on/off functionality.  Then it stopped working completely 2 days later.  I am really disappointed.  I would send it back to the company, but there's no contact info on the website.  Very poor design.",1
Neat Solutions 20 Count Neat-Ware Table Topper,"This is a great idea, however after using them twice (successfully), my 10 month old quickly figured out she can (and would) easily pull off the entire mat to play with it (eat it).",2
Nuk Replacement Spouts - 4 Pack Clear,These were really hard to find!  I am so glad you have them in stock and they came so quickly in the mail.  The ones in the cups I was given were totally chewed up and not useable,5
Graco Contempo Highchair-Melbourne,"PROS:1. This chair is very stable.2. Entire seat is washable. I throw mine in the washer.3. Folds flat in a snap for those with small kitchens or multiple chairs.Cons:1. Hard to reassemble the seat after wash.2. At around 15 mo. my daughter figured out how to take the inner tray out (and fling it).3. At age 2 she could buckle and unbuckle herself making it quite unsafe to leave her unattended even for a minute.4. Few month later now she has figured out how to use the lower bar and foot rest as steps to climb up.5. She is two years four months now she is able to remove the main tray by pressing the latch.Bottomline:My child has eaten almost every meal in this chair. Except for a little phase she went through when she did not like sitting in it she enjoys it as well. Thus making it the most useful baby gear  we purchased. My child is an average size child and i have been quite surprised with her ability to do the above mentioned things.Overall, it is still a good chair and we still use it as she is not ready to sit at a table yet. I believe if Graco  can make this a toddler proof chair it would be a superb product.",3
Brilliant Beginnings Gift Set,"My 3 mo. Old is enjoying all the toys, speacially the caterpillar. She can hold on to it easily and the colors help attract her attention a lot!",5
"Ju-Ju-Be Paci Pod Pacifier Holder, Lilac Lace","Great pacifier case! Sturdy yet flexible. Doesn't make much noise when bumped into something because it's fabric, not rigid plastic.",5
The First Years Night and Day Bottle Warmer System,"I liked this product until I heated a bottle for my son, then tested the milk first and found that it was hot enough to burn me.  Granted, I was making a 2 oz. bottle, which is all my son would drink at first, but there is no way to change the temperature for a bottle that is not 4 or 8 oz.  No matter the size, it takes several minutes to heat a bottle, which was way too long for my screaming baby in the middle of the night.  It was faster to run a bottle under warm water or to mix a new one using powdered formula and room temperature water.  I found this product to be mostly useless.",2
"PRIMO Folding Potty with Handles, White granite","This potty is perfect for taking to stores, restaurants, anywhere outside the home.  I have a sturdier potty seat for the house (it also has handles).  When we go out, my 2 1/2 year old does really well on this seat.  It doesn't slide at all, as long as you follow instructions and place it at the front of the toilet seat.  The handles are what makes this seat better than most of the others out there.  Kids aren't aware of germs as much as we are and my daughter will touch pretty much anything unless I make it clear that she can't.  She knows to ""only touch the handles"" when sitting on this seat and so everything goes without a hitch.  Also, I carry a small diaper bag which is no bigger than a medium purse, and this fits inside it easily.",5
Arm's Reach Mini Co-Sleeper Bassinet,"We bought one of these, and have had one for both of our kids. Our babies ended up sleeping in our bed but these were still nice as a place to put stuff or to lay the baby. I know a lot of people arent comfortable sleeping with their babies so this is a great compromise.",5
"Munchkin Arm and Hammer Nursery Fresheners, 5 Pack, Lavender or Citrus",pretty good and took out the diaper oder - could use something to stick to instead of just sitting there,4
"Badger Basket Envee Baby High Chair with Playtable Conversion, Orange/Blue","This productive is cute and made of durable plastic.  I chose it because it's multifunctional, changing from a high chair into a separate chair and desk. Babies outgrow a lot of the things purchased for them and I wanted something that would grow, so to speak, with my baby! Great product at a great price. It took a no time to receive and 15 minutes to pt together.",5
Kids' Sling Bookshelf with Storage Bins - Natural Natural,"My nearly 16-month-old daughter LOVES flipping through the pages of colorful board books, and this sling bookshelf allows her to see and reach what book she wants to flip through. It's great that the slings are differing depths to allow for shorter or taller books. The storage bins are great for toys, too. Pretty easy to assemple and looks nice enough that we put it in our great room.",5
"Trend Lab Flannel Crib Sheet, Swirl Print","Needed another flannel sheet to switch out for weekly bedding changes. This is soft , fits great and matches his jungle themed room.  Super cute!",5
"Chicco Capri Lightweight Stroller, Tangerine","We purchased this stroller for use as an umbrella stroller instead of buying the super cheap ones. We like the Chicco brand. It is very smooth and we like the added features of the sun shade and the goodie basket. I will agree with other users that sometimes my husband kicks the rear wheels and the strap between the child's legs should be longer. However this fits our needs perfectly. We wanted something small, compact, light for our 2 year old in malls and other brief trips. It is very compact and light weight. If you want a full on stroller that has an adjustable handles, cup holders, all terrain wheels I highly recommend the Chicco Cortina Travel System. We loved ours and still use it for the zoo or the fair.",4
"Safety 1st Healthcare Baby Bundle: Fever Light 1-Second Ear Thermometer 49551, Ultrasonic 360&deg; Humidifier IH166 &amp; Deluxe 25 Pcs Grooming Kit",I bought this set and loved it instantly.  I love that there are two thermometers. One for ears and one for... well I use it underarm.,5
Sesame Street Construction Zone 4 Piece Toddler Set,My son loves it...and fits his bed just fine...very nice and cute...I don't really care for the green sheet but all in all very nice...,4
The First Years Learning Curve First Keys Teether,"My baby girl received as part of her christmas presents and she is crazy with her keys, she even drove me to the in-laws house the other day with them... Any ways great toy for the little ones!",5
Exergen Temporal Artery Thermometer MODEL# TAT-2000C,"I recently purchased the Temporal Artery Thermometer mostly for my 3 year old grand daughter.  We've only practiced with it on adults.  Its a little tricky getting used to it, but once you've practiced, it appears to be fairly accurate and quick.  It should not present a problem applying it to the child's forehead, its that quick.  It is very similar to the one used by her pediatrician.  I decided to buy through Amazon for two reasons.  1.  Ease of the transaction and 2.  Price, I used some points I built up on my card.  The seller had a good reputation and with the points and free shipping, it was less expensive than the next lowest price I found which was on Ebay.  I cannot comment on durability or Mfg. support as I have only had it for a few weeks.",5
Little Partners Learning Tower - Natural,"As the other reviewers have noted, the Learning Tower is very sturdy, and it is nice to be able to involve my little one in meal prep.  The other day, I had her wash potatos while I peeled them, and she watched as I mashed them and even gave them a stir.  That was the first time she every ate mashed potatoes.However, I really think they need to rethink the design of those ""optional"" legs. We have tripped on them so many times and it hurts.  Also if my daughter climbs down using one of the side with the ladder and then turns 45 degrees to walk away, she trips over the legs and falls on her face.  She did it a few times.  I thought she would get use to it and learn to go around them.  After the last trip, I noticed her limping so we decided to take them off.  The legs also make it harder and heavier to move around.  The good news is that it is just as stable without them, but it makes me feel as though we paid for extra wood.As useful as this is, it has safety issues including the big holes that children could fall though as others have mentioned.  I don't really find this thing to be any better than pulling a chair up to the counter and letting her stand on that.  A handy carpenter would probably find this to be a waste of money, and could make something similar and safer.  I hope we get more use out of it for puppets, the easel etc as my daughter gets older.",3
Jeep Universal Cruiser Car Seat Carrier,"I was looking for a universal stroller base like this one because I use public transit and needed a light weight option. This fit the bill perfectly. My safety first car seat fits just fine, the ride is nice and smooth and the storage underneath it roomy. It would be nice if there was a carry strap or a dedicated carry handle for transport from and to car or bus. Otherwise I love it.",4
"Trend Lab Changing Pad Cover, Baby Barnyard","Beautiful color when I got it but it was so rough and scratchy! It also lost the color after a few washes. Too bad, very disappointing.",1
Kawaii Baby Ultra Soft Cross Over One Size Pocket Cloth Diaper with 2 Large Microfiber Inserts in Bright Yellow,"While I sympathize with the other reviewer, having lost 2 pregnancies, one at 5 months and one at 6 months. I don't think it's fair to ask a company to lose money. They refunded the product.The diapers are phenomenal. We have had previous experience with bum genius, bummis easy fit (the best diapers made, but at 3-4 times the cost) and a few other brands. These diapers are just as good as any other snap diapers out there. I still can't believe how affordable they are. I recommend them to anyone who doesn't want to pay the money to get the bummis.",5
"Fisher-Price Booster Seat, Rainforest","I bought this booster set as a high chair in my little dinner room. It works great for us. Although it's portable, we never use it outside of our house. My little one didn't enjoy the toys every often. I believe the babies get bored with the toys in front of them very quickly. So I would say the toys are quite useless but the seat is really good.",5
"Infantino Explore and Store Gym, Jungle Buddy","I needed another play gym to bring to my office where I am able to bring my baby:). This one is amazing, it folds up easily for storage and captivates my sons attention with the black and white activity bar",5
"Moby Wrap Original 100% Cotton Baby Carrier, Red","I got the Moby wrap with my first son and found it frustrating to wrap the first couple of times. Once I got the hang of it I LOVED IT! Carrying both my first and second son in the Moby was way easier on my back and shoulders then the other traditional baby carriers. It was also easy to shift the baby to nurse without even taking him out of the wrap. I liked it because the baby was securely inside the wrap both at the newborn stage and later when he wanted to be out ""seeing things"". With the more traditional front packs I had (Baby B. etc) I found that the baby seemed to flop a lot more then when he was in my Moby wrap. I used it hiking, shopping, in the yard and around the house. I would recommend this wrap to any new parent and think it is one of the ""must haves"" for a new baby.",5
"Disney Care Center Play Yard, Branchin' Out",I love it. Keep it for a down stair bed. Would use it n her rom also but my parent brought her a cribe. . . . . .  . . . .,5
"Cloud b Tranquil Turtle Night Light, Ocean","I was looking for something to help my 2 1/2 yr. old fall back to sleep on his on in the middle of the night. It didn't work for him for that purpose, but he loves it & it helps him fall asleep at bedtime.",4
"Fisher-Price Deluxe Bouncer, My Little Snugabunny",I gave this product one star because we put it together and found out that the play bar was broken.  Sent it back for a full refund and got another bouncer from someplace else.,1
"Dreambaby Swing Closed Hallway Security Gate, Black",Bought this to keep the dogs out of the dining room.  It works beautifully and looks great!  Be sure to follow the installation instructions exactly though.,5
"Summer Infant SwaddlePod 2-Pack, Hungry Caterpillar, Newborn","I bought these for my daughter to use on her 3-week old baby girl. They work great!  My granddaughter is very wiggly and manages to get her arms out of most swaddle blankets.  She met her match in these swaddlers.  Very easy to use, especially at night for those midnight feedings.  My daughter loves them.",5
"Babiators Unisex-Baby Infant Ops Junior Sunglasses, Black, Small",My baby loves it!! style is unique and very  light product. IF YOU have a baby I recommended babiator sunglass.,5
"The Rockabye Glider Sunny Recliner, Micro Tan","So far we are liking this chair (although we are waiting to test it with the baby once he is born). It arrived quickly and in two easy-to-assemble pieces. The chair is large, plush and comfy (but not too large for a small-medium sized nursery). The color is perfect and seems like it would match just about any room. The fabric seems like it will be relatively easy to spot clean. The chair seems to be sturdy and durable. If it holds up we plan to use it in another room later.The chair reclines pretty far back, which is a nice feature and it is large enough to accommodate my husband, who is six feet tall. The swivel feature is nice to have, especially for a nursing mom who may need to turn to get supplies from a table, etc.Here are a couple of things that I don't love about the chair:- It seems to move in a little more of a rocking motion than a gliding one. It still moves quietly and smoothly so this is not a deal breaker for us but I thought it would be useful for people to know.- When the chair is reclined and/or the foot rest is up, it will not rock/glide. I suspect this is a safety precaution but I did not realize the chair would not rock when reclined. It does, however still swivel when in this position.- When the foot rest is open, there is visible black mesh/netting over the metal mechanism. I don't like that this can be seen but I think it is probably a safety precaution to keep little fingers from getting pinched so I plan to leave it in place.- The price of this chair fluctuates regularly. Keep an eye on the price and it may eventually go down... if it does buy it quickly before it goes back up.The bottom line is that I think the pros outweigh the cons of this chair (especially when comparing it to traditional styled gliders, which we did not want). Also, for the price (if you buy at a good time) you cannot go wrong!",4
Britax Marathon in Ashley Floral,"This is our third Britax car seat. I would say that in all we have owned 6-7 car seats prior to discovering Britax (I have 6 children). Once I bought our first Britax I knew I would never buy anything else, even though it cost much more then some brands. My youngest child is 18 months old and 6 months ago when it was time to turn her to a front facing seat my only dilemna was whether to get the roundabout or the marathon. I did end up purchasing the marathon although I know I would have been just as happy with the round-a-bout as that is what I have had in the past. 3 months after purchasing the seat I was in an auto accident with the baby in the car. It certainly could have been worse but we were hit hard and the car spun. When I looked back at the baby she hadnt budged an iota, and looked at me like ""what the heck was that"", but totally unharmed. I did need some medical attention and when the paramedic was removing the baby in her carseat to place it in the ambulance so she could come with me, she told me she had been in her job for over 10 years and had never seen a seat so well anchored into a car as this one was. I will say that we use the LATCH system and I do make sure it is secure, because no matter how good a seat is if it is not installed correctly it wont do much good. However I feel that Britax has made it easy to install the seat as it should be, it is not difficult to secure it tightly. I am glad that I had this seat and would highly recommend it",5
Token Board,"I barely ever write reviews but I had to about this product.  I absolutely love this token board!  It's simple yet effective.  I like that you can re-use the stars and I like that the board isn't overwhelming with words, pictures, etc.  My 3 and 1/2 year old son responded very well to it so far!  It's created a really nice positive change in our house.  FYI: Not only is it positive reinforcement (""if you can do this, you can earn a star"" but you can also ""take away"" a star for unwarranted behavior.  Both work great!)",5
Safety 1st Custom Fit All Purpose Strap,I absolutely can NOT stress enough how much I LOVE these locks! My son is 2 1/2 and can not figure them out and doesn't even waste his time trying which is amazing because he never gets up and is a wizard at all other forms of baby proofing I've tried.,5
"Summer Infant Multi-Use Deco Extra Tall Walk-Thru Gate, Bronze",We are using this in our living room with has a 48&#34; doorway and it works great. We use it to keep the dog away from the toys. My 3 year old son has no problem opening the gate on his own. You slide over something on top and then lift the whole door up. It also swings closed on its own. It doesn't always latch when closing on its own but that hasn't been an issue for us. Easy to put together and install.,5
Arm &amp; Hammer 10-Piece Nursery Fresheners,"Even though the description from the seller stated these would be lavender, all 10 that I received were citrus instead, which is not what I wanted.  Put one at the bottom of the diaper pail and couldn't smell it all, even though there were no diapers in it yet.  Disappointing.",1
Evenflo Embrace Infant Car Seat Base Black,This item was shipped to my home is less than 24 hours!  I was extremely impressed with the shipping speed and the price was great also!  Having a second base is going to be very helpful for my 2-car family!  I recommend this product to anyone with an infant!,5
"HALO SleepSack 100% Cotton Wearable Blanket, Print Boy, Large","The SleepSacks are a great alternative to blankets. No worries about my son pulling the blanket over his head but he still sleeps as snug as a bug. He owns 4 now, in two different sizes, and I love them!",5
Imse Vimse Organic Cotton Training Pants - Kiss The Frog Junior+,"These are great for LITTLE leaks. They are also cute and can be embellished for the look of bloomers for little girls. However, I was looking for a re-usable pull-up, and this is not something that works for that purpose. I did try putting my son's diaper liners in them for overnight use, but that did not work. They are just not meant to replace pull-ups. HOWEVER, for daytime use, sending little ones to limited childcare, such as an hour at the gym, morning play dates, baby sitter time, these are GREAT!!! I did find that my little girl was confused by them and wet them more often than with normal underwear, but that is not because the training pants malfunctioned. It is because she was only just 2 when we started using these and was too young to distinguish between them and a pull-up because they do have some bulk. I love Imse Vimse products and have always been impressed with them, and this product does work well for training little ones, particularly older toddlers.",4
"Trend Lab Cotton CribWrap Wide Rail Covers for Crib Sides (Set of 2), Pink Maya Dot","Very pretty and easy to put on grib, super cute for girls rooms and brown cribs, no damage to the crib and good fabric.",5
"Ju-Ju-Be Be Right Back Backpack Diaper Bag, Black/Silver",I was so nervous to buy this bag because I couldn't test it in person. I am so glad I bought the be right back. I have everything organized now its all quick and easy to get to. I love that I don't have to sling a bag over my shoulder anymore. I just throw it on my back and go also the bag never touches the floor I just put it on the back of chairs.I LOVE IT!!!!I would recommend this to any busy mom.Also this seller is wonderful I received my bag so fast.,5
Mother's Milkmate Breast Milk Storage Rack (10 Bottles),"I exclusively pump, so I store a lot of milk, and these are wonderful! They're made of a harder plastic than the medela bottles, and have held up perfectly in the dishwasher, and have a double seal closure. I have never had a leak from these. They are a little harder to scrub out due to the raised sections on the bottom, but it's not really a big deal as it only takes a few extra seconds to scrub. Overall they are high quality, and take up considerably less space in my fridge than other bottles or bags. A wonderful product, I will probably end up ordering more.",4
"Planet Wise Reusable Diaper Pail Liner, Foxy Frolic",We've been using these for four months and they still look brand new. We have two and wash them whenever we do diaper laundry so they've seen a fair bit of wear. The patterns are cute and the elasticated top holds really well -- we have ours on a simple-human slim step trash can and the size is perfect. They're also really well constructed. A big load of diapers can be HEAVY and these are sturdy.,5
"Karibu Baby Folding Bath, Blue/White","Best tub out there. Kids will fit in it for a long time. Well made and sturdy and you can buy a sling/hammock on ebay for $5,00-which by the way is exactly the same one I once saw Karibu selling here on amazon for $20,00(Type ""Baby Bathtub Seat Support Shower Net"" on ebay)and use it for newborn/infants. The white/blue Karibu/Babytrend tub is for sale at walmart website now for 30.00 dollars. I don't understand why it's so expensive now. When I bought mine on amazon a year ago it cost me 44.00. Some people say it is slippery, every tub without a ""stopper""(the place newborns rest their bottoms )will be slippery. Buy cute looking non-slip bathtub stickers or the simple and efficient "" 7,5"" Non-Slip Safety Shower Treads"". Look for them here. That's what I did and my son doesn't slip.",5
"Dutailier Ultramotion Cherry Sleigh Multiposition and Recliner Glider Rocker, Cocoa","Love this chair. It was simple to put together and is perfect for our needs. We recently adopted a toddler who has a lot of night-terrors and this chair is the perfect spot to hold her and rock her back to sleep. The only thing that keeps it from being a five star is that the arm cushions keep coming off, they are just a bit too tight for the velcro to stick to its self. We also got the matching ottoman, which unfortunately you have to order separately but which makes it even more comfortable.",4
Chewable Banana Brush,"Super soft and easily held, we purchased it for a child with high anxiety, she loves to chew on the soft bristles.",5
"Boon Sip Short Soft Spout Sippy Cup, 7 Ounce,Pink/Orange, 2-Count","Bought these Boon ""Sip"" cups in pink and orange for my 14 month old daughter. On second use she chewed the rubber coating off the spout and could have easily choked on the pieces. Feeling very lucky she did not. She has been using a variety of sippy cups for a long time and something like this has never happened. I contacted the company and they have asked me to send in the cup and said they will look in to it. We have been happy with other products from the Tomy Brand so I am hopeful they will. Still wanted to alert other parents. This cup could be very dangerous, especially to any teething age child using it!",1
"Dreambaby Extra Tall Swing Close Gate with Extensions, White","I ordered this gate to fit a 42"" doorway and the product description states that it will fit a 42.5"" doorway. When I received that gate in the mail and took out the instruction manual, it provided diagrams detailing how to use extensions to make the gate 39"" and how to make the gate 49"" (with extensions that are larger and not provided). I was ready to return the product but decided to take it out of the box and measure it and found that it actually does extend to 42.5"" but that the manual just doesn't show this configuration of extensions. We have had to return several baby gates because they wouldn't work with our baseboards, but this worked like a charm. It's nice that you can either screw these into the wall or use the sticky tabs provided- I chose to use screws and the gate doesn't budge. It feels very strong and secure- not cheap at all. I'm happy with the purchase so far- will update it if we have any issues!",4
Sozo All Star Swaddle Blanket &amp; Cap Set,Amazing,5
Regalo Easy Open 50 Inch Super Wide Walk Thru Gate - White,"love this gate easy to use for the baby and dogs, would recomened to everyone. easy to put to gether too.",4
Nature's Purest Sleepy Safari Bassinet,"I purchased this bassinet because I really liked how sturdy it was and its fairly neutral. Big mistake. The bassinet did not have the music/vibration box and the company was remarkably unhelpful when I tried to get it. I was told I had to send the entire item back, that the person I spoke with before was out sick so I'd have to wait for her to return, that no one could go down do the warehouse and look, that the product was discontinued and it was my fault for purchasing a discontinued item, etc. It took nearly two months for them to send me a replacement music box, and lo and behold it was the wrong one. Thanks, Summer Infant :| They wont return phone calls or emails, so purchase this product only if you're willing to deal with not receiving what you've paid for.",1
All Stars 6 Piece Crib Bedding Set,I just love this whole color scheme.  We painted our son's room blue and got every piece to this set. It is just such a nice change from the baby blue with pastel colored bedding sets.  It is definitely a little boy's bedding set.  Some many things match it outside of this collection too because of the blue and red combination.  The sheets wash well too which is a nice plus.,5
Amazing Tracker Ball Maze,"We do not own this toy but our local public library does and brings it out at the end of storytime. It is a hit every time even though by now 2 year old son attends storytime weekly. It is a popular toy from crawling infants to standing pre-schoolers. The only negative thing is that you have to watch out for the infants that are learning to walk/stand as they tend to climb this to stand and drop the balls through the top so it tends to tip over when they do this. However, it has held up at the library for years and no child has gotten hurt despite this.",5
"Shermag Glider Rocker Combo, Pecan with Oatmeal","We did a good bit of research before buying a glider.  This one seemed to be clearly the best value.  Nice styling, arrived OK with no damage from shipping.  Assembled easily with clear instructions.  Works well so far.  Good value for the money and functional.",5
"Fisher-Price Fastfinder Deluxe Fashion Diaper Tote, Brown Nylon",Fisherprice Diaper Bag is of high quality and has enough compartments to hold necessary items for baby. Worth the price!!Just one things needs modification- Wipes box doesnt close properly.,4
Photography Prop Crochet Cap Beanies Baby Hat Girl Boy Beanies Dinosaur Photography Hats Baby Animal Hat Cap,The buttons on the bottoms fell of the very first time I used this. Also the hat is very long. I'm not sure any babies head would be that long. Over all it was cute and made with okay yarn.,3
